bstopid,bstopnm,gpsx,gpsy,geometry,index_right,EMD_CD,COL_ADM_SE,EMD_NM,SGG_OID
503450000,염막1구,128.945467071285,35.134321032778,POINT (377319.0214552628 283729.5734245867),151.0,26440102,26440,대저2동,100.0
177040208,동자,128.943693471152,35.131090818968,POINT (377164.3463319129 283367.9745192505),151.0,26440102,26440,대저2동,100.0
503430000,송백,128.939942547326,35.124595905947,POINT (376836.4578368588 282640.5980109894),151.0,26440102,26440,대저2동,100.0
177020202,염막2구,128.936694478322,35.119385638392,POINT (376551.5875404295 282056.67776807566),151.0,26440102,26440,대저2동,100.0
192860103,(구)명지초등학교후문,128.925973957372,35.105998226861,POINT (375602.8980313422 280552.1955875742),153.0,26440104,26440,명지동,91.0
192820201,명지초교후문,128.926694333333,35.107095978616,POINT (375666.231001121 280675.277042646),153.0,26440104,26440,명지동,91.0
192800201,(구)명지1동행정복지센터,128.926423079258,35.107544473557,POINT (375640.5335618765 280724.5653128799),153.0,26440104,26440,명지동,91.0
192810101,명치초교후문,128.92667,35.10709,POINT (375664.02496019914 280674.57070447074),153.0,26440104,26440,명지동,91.0
192830201,(구)명지초등학교후문,128.925865977922,35.106249340766,POINT (375592.51277587004 280579.8697571755),153.0,26440104,26440,명지동,91.0
177110101,중곡,128.913048820853,35.164181821324,POINT (374300.17591962067 286985.76956295146),152.0,26440103,26440,강동동,96.0
177110102,상곡,128.915161710105,35.172249521744,POINT (374475.46613586706 287884.7051633854),152.0,26440103,26440,강동동,96.0
192200101,상곡정미소,128.916568330236,35.1766837657,POINT (374594.1434008776 288379.2198008707),152.0,26440103,26440,강동동,96.0
192200102,현대슈퍼,128.918813923792,35.181509067203,POINT (374788.4018155498 288918.6056017514),152.0,26440103,26440,강동동,96.0
192200103,득천사거리,128.921612076759,35.18915788115,POINT (375026.9143702589 289772.281416872),152.0,26440103,26440,강동동,96.0
191610101,덕계,128.923140739478,35.191813090968,POINT (375160.46638461546 290069.6108881693),152.0,26440103,26440,강동동,96.0
188810101,신덕복지회관,128.927166897975,35.200045983567,POINT (375509.49968479923 290990.2817534594),152.0,26440103,26440,강동동,96.0
188810102,딴치,128.929229959804,35.203403471972,POINT (375690.1750096276 291366.4939228473),152.0,26440103,26440,강동동,96.0
188810103,핏대섬새동네,128.931738633728,35.207535049364,POINT (375909.7483248685 291829.3968852824),152.0,26440103,26440,강동동,96.0
188810104,농협공판장,128.933639802838,35.210652493227,POINT (376076.1628393427 292178.69504915713),152.0,26440103,26440,강동동,96.0
188810105,강동동행정복지센터,128.935620098924,35.213908882473,POINT (376249.4690839213 292543.5555714452),152.0,26440103,26440,강동동,96.0
191280201,강동동행정복지센터,128.935575924991,35.214249980479,POINT (376244.708670706 292581.32741953596),152.0,26440103,26440,강동동,96.0
191280202,농협공판장,128.933774325724,35.211352233563,POINT (376086.90237155155 292256.58078545745),152.0,26440103,26440,강동동,96.0
191280203,핏대섬새동네,128.931571466457,35.207713740385,POINT (375894.1380910864 291848.9294181468),152.0,26440103,26440,강동동,96.0
191280204,딴치,128.929057126331,35.203576613895,POINT (375674.06043627183 291385.40105469176),152.0,26440103,26440,강동동,96.0
191280205,신덕복지회관,128.927596482834,35.201120208381,POINT (375546.31492820877 291110.24264313764),152.0,26440103,26440,강동동,96.0
192110301,덕계,128.922855745578,35.191600046552,POINT (375134.96313062636 290045.46802385297),152.0,26440103,26440,강동동,96.0
191610201,득천사거리,128.921057714709,35.188508827755,POINT (374977.8069181324 289699.2828484742),152.0,26440103,26440,강동동,96.0
191610202,현대슈퍼,128.91872007023,35.181770955463,POINT (374779.290507195 288947.50098564866),152.0,26440103,26440,강동동,96.0
191610203,상곡정미소,128.916512249025,35.17695545264,POINT (374588.45273615327 288409.26900467323),152.0,26440103,26440,강동동,96.0
177120201,상곡,128.914931932135,35.17187690763,POINT (374455.32652851637 287842.95489349595),152.0,26440103,26440,강동동,96.0
177110201,중곡,128.912873841086,35.164209657665,POINT (374284.17187854875 286988.5517034643),152.0,26440103,26440,강동동,96.0
209900201,구랑,128.857984046758,35.129445551248,POINT (369354.5323031279 283036.19314288517),162.0,26440113,26440,구랑동,753.0
211730301,옥포마을입구,128.844112508005,35.116129982054,POINT (368117.367260362 281535.1492436467),158.0,26440109,26440,송정동,754.0
211720101,옥포,128.842539462166,35.115946536692,POINT (367974.3213304753 281512.13854954107),158.0,26440109,26440,송정동,754.0
191850101,구랑,128.858484165287,35.129175206161,POINT (369400.6834698958 283007.04602689645),162.0,26440113,26440,구랑동,753.0
191940104,장락포,128.897112748792,35.134228013763,POINT (372911.42251400644 283634.1579113726),161.0,26440112,26440,생곡동,390.0
191150102,경제자유구역청,128.839721373413,35.086804663332,POINT (367777.10663917416 278273.7479346234),158.0,26440109,26440,송정동,754.0
215220201,부산소프트웨어마이스터고,128.904403473651,35.189144777829,POINT (373459.32824185 289740.6537547233),157.0,26440108,26440,봉림동,85.0
191630101,덕포마을,128.909117,35.191881,POINT (373882.87293759134 290052.51613274665),152.0,26440103,26440,강동동,96.0
192880201,덕계마을,128.917292224282,35.194169242283,POINT (374622.66955719894 290320.76770642103),152.0,26440103,26440,강동동,96.0
192900201,북정마을,128.915923588719,35.199527066631,POINT (374486.53830336506 290912.8951728964),152.0,26440103,26440,강동동,96.0
192930101,중덕마을,128.921871886726,35.210435731147,POINT (375004.91211625055 292133.84317675274),152.0,26440103,26440,강동동,96.0
191290102,대사리1구,128.933493250637,35.219202588675,POINT (376044.34665403096 293127.20389916847),152.0,26440103,26440,강동동,96.0
191290103,대사역.대사리2구,128.936728563228,35.218065834899,POINT (376341.4192554867 293006.8034772011),152.0,26440103,26440,강동동,96.0
191280103,(구)국립농산물품질관리원,128.940466809331,35.216819454627,POINT (376684.53713108815 292875.14241643227),152.0,26440103,26440,강동동,96.0
191280104,대사리3구,128.943392430791,35.21583044636,POINT (376953.1044598975 292770.60526939604),152.0,26440103,26440,강동동,96.0
188770102,대저119안전센터,128.976396959136,35.21449707877,POINT (379961.63290039473 292681.955772078),150.0,26440101,26440,대저1동,92.0
191600201,강서구청,128.981524921562,35.212970902079,POINT (380432.0030797309 292521.9053537103),150.0,26440101,26440,대저1동,92.0
192080302,강서구청역,128.980945985261,35.211184701969,POINT (380383.23269027984 292322.64465201896),150.0,26440101,26440,대저1동,92.0
191780302,강서체육공원역,128.968807045185,35.212374745771,POINT (379275.10635702196 292432.72006240085),150.0,26440101,26440,대저1동,92.0
191780301,대저역,128.961365247508,35.213127024904,POINT (378595.73513857514 292502.7897926334),150.0,26440101,26440,대저1동,92.0
191660304,부산교도소,128.953147125694,35.213960200064,POINT (377845.5027175169 292580.49633858004),150.0,26440101,26440,대저1동,92.0
191660303,평강,128.950503288237,35.214209120508,POINT (377604.191944208 292603.386744008),150.0,26440101,26440,대저1동,92.0
191270403,대사리3구,128.943881768273,35.216030134482,POINT (376997.232541207 292793.6359318838),152.0,26440103,26440,강동동,96.0
191270404,(구)국립농산물품질관리원,128.940807908286,35.217062627205,POINT (376715.0717809275 292902.7332586465),152.0,26440103,26440,강동동,96.0
191280302,대사역.대사리2구,128.936473287685,35.218543510693,POINT (376317.1395962221 293059.3559463239),152.0,26440103,26440,강동동,96.0
191280303,대사리1구,128.932927980488,35.219779356712,POINT (375991.6265928178 293190.20349110704),152.0,26440103,26440,강동동,96.0
192900101,북정마을,128.915923145857,35.199251012148,POINT (374487.0886324325 290882.2619499255),152.0,26440103,26440,강동동,96.0
192890201,덕계마을,128.91709345653,35.19415561511,POINT (374604.59312195727 290318.906259474),152.0,26440103,26440,강동동,96.0
192870201,덕포마을,128.909504888322,35.192048309684,POINT (373917.849612656 290071.76047679444),152.0,26440103,26440,강동동,96.0
215210101,부산소프트웨어마이스터고,128.904079710838,35.189159532266,POINT (373429.8038180731 289741.72589469765),157.0,26440108,26440,봉림동,85.0
214820202,차량등록사업소,128.903675,35.087103333333,POINT (373609.575257746 278416.46093672846),153.0,26440104,26440,명지동,91.0
188990203,차량등록사업소,128.903513333333,35.087286666667,POINT (373594.4412361792 278436.5224645223),153.0,26440104,26440,명지동,91.0
210680101,덕두,128.957060519549,35.179631720307,POINT (378276.9127763733 288778.214482892),151.0,26440102,26440,대저2동,100.0
191700203,금호마을,128.95821145436,35.16276942835,POINT (378418.62132570805 286909.14348985377),151.0,26440102,26440,대저2동,100.0
210350101,월포,128.938491091109,35.157015775453,POINT (376634.04880317743 286235.4832394758),151.0,26440102,26440,대저2동,100.0
191370104,경일고등학교입구,128.92408580613,35.113373255452,POINT (375414.90950426005 281367.22971955576),153.0,26440104,26440,명지동,91.0
191370103,진목,128.926496482176,35.112837273923,POINT (375635.8647535528 281312.00506719126),153.0,26440104,26440,명지동,91.0
191810303,진목,128.926721942929,35.11312804905,POINT (375655.79799505137 281344.6684090762),153.0,26440104,26440,명지동,91.0
191810304,경일고등학교입구,128.924235882683,35.113643219754,POINT (375428.0145229312 281397.4504678119),153.0,26440104,26440,명지동,91.0
193070201,월포,128.938334582687,35.157011989131,POINT (376619.79419716017 286234.7851306494),151.0,26440102,26440,대저2동,100.0
191710102,금호마을,128.958889839602,35.163073214273,POINT (378479.77525592095 286944.07070329844),151.0,26440102,26440,대저2동,100.0
192120102,칠점입구,128.939965422306,35.19844751885,POINT (376678.6906107841 290835.59245038923),150.0,26440101,26440,대저1동,92.0
192120101,공항상회,128.94108527063,35.202203971603,POINT (376772.548428253 291254.4222354654),150.0,26440101,26440,대저1동,92.0
192120103,평강사리마을입구,128.942561693129,35.205497849138,POINT (376899.8753336356 291622.55847325997),150.0,26440101,26440,대저1동,92.0
214430202,평강대리,128.942924602531,35.208167634699,POINT (376927.1339111441 291919.4600769265),150.0,26440101,26440,대저1동,92.0
214430201,평강대리1구,128.943274754393,35.209790914552,POINT (376955.49989701255 292100.2126823108),150.0,26440101,26440,대저1동,92.0
192090104,평강농협,128.947659987764,35.213073986053,POINT (377347.7298587054 292472.3440819617),150.0,26440101,26440,대저1동,92.0
192090103,평강,128.949759377074,35.214455300947,POINT (377535.909596181 292629.37431829766),150.0,26440101,26440,대저1동,92.0
192090101,부산교도소,128.951536828251,35.215957918621,POINT (377694.50082970795 292799.2931681883),150.0,26440101,26440,대저1동,92.0
192090102,중리1구꽃동네,128.955438900642,35.218345935698,POINT (378044.62781361945 293071.2719676771),150.0,26440101,26440,대저1동,92.0
176880101,우편집중국,128.959545405574,35.219141290871,POINT (378416.83684894786 293166.9004212029),150.0,26440101,26440,대저1동,92.0
176880103,대저상리,128.963180557145,35.219475447599,POINT (378747.128504221 293210.51828993263),150.0,26440101,26440,대저1동,92.0
176880102,낙동중후문,128.965902205427,35.219515122846,POINT (378994.87959460926 293219.82362865674),150.0,26440101,26440,대저1동,92.0
176870101,대저양수장,128.970100179232,35.220409042627,POINT (379375.18695354916 293326.59446596703),150.0,26440101,26440,대저1동,92.0
176870102,동연정입구,128.972482985689,35.22061199626,POINT (379591.7201271408 293353.4227284182),150.0,26440101,26440,대저1동,92.0
176850103,신촌회관,128.980533447093,35.221023840955,POINT (380323.88987573824 293413.7144489805),150.0,26440101,26440,대저1동,92.0
176850102,신촌,128.977730242686,35.220728599502,POINT (380069.281556772 293375.86514017766),150.0,26440101,26440,대저1동,92.0
176850101,당리마을,128.984468803093,35.220889183044,POINT (380682.54364429024 293405.9259281847),150.0,26440101,26440,대저1동,92.0
176840101,당리마을입구,128.989981039807,35.220210263394,POINT (381186.00121916673 293340.6326820238),150.0,26440101,26440,대저1동,92.0
176860203,수문할매집,128.990371210503,35.218481694813,POINT (381225.3751064148 293149.5303001478),150.0,26440101,26440,대저1동,92.0
210390301,변덕마을,128.988368575251,35.214755037894,POINT (381051.28759647254 292732.3408520579),150.0,26440101,26440,대저1동,92.0
193130301,변덕초소,128.986223584893,35.215478053492,POINT (380854.3441663936 292808.66323911893),150.0,26440101,26440,대저1동,92.0
193150201,강서고교,128.983202754835,35.215440394898,POINT (380579.330695043 292798.9870622882),150.0,26440101,26440,대저1동,92.0
193160301,대저1동사무소,128.980552921031,35.215311912884,POINT (380338.30350642314 292779.91453293146),150.0,26440101,26440,대저1동,92.0
177190402,강서구청,128.982939302387,35.212257741609,POINT (380562.38981244725 292445.338724564),150.0,26440101,26440,대저1동,92.0
211820101,대저1동사무소,128.981102398934,35.215365562123,POINT (380388.2239394681 292786.8658036802),150.0,26440101,26440,대저1동,92.0
193160101,강서고교,128.98336738874,35.215375374758,POINT (380594.467440513 292792.071359254),150.0,26440101,26440,대저1동,92.0
193150101,변덕초소,128.985790254903,35.215501663801,POINT (380814.82985579036 292810.4941150421),150.0,26440101,26440,대저1동,92.0
193130201,변덕마을,128.987781355081,35.214843977997,POINT (380997.61337867775 292741.13984657027),150.0,26440101,26440,대저1동,92.0
210390102,수문할매집,128.990573802119,35.217971554741,POINT (381244.9584352602 293093.29125377245),150.0,26440101,26440,대저1동,92.0
176860301,당리마을입구,128.990847675574,35.220269951986,POINT (381264.78556769365 293348.8378950283),150.0,26440101,26440,대저1동,92.0
176830201,당리마을,128.985344993995,35.220808175338,POINT (380762.5098394625 293398.5314954751),150.0,26440101,26440,대저1동,92.0
176830202,신촌,128.978265412259,35.220816366327,POINT (380117.8204407899 293386.5750244916),150.0,26440101,26440,대저1동,92.0
176830203,신촌회관,128.980582060079,35.221181455246,POINT (380327.9677665111 293431.2927217024),150.0,26440101,26440,대저1동,92.0
176850202,동연정입구,128.972577325138,35.220714982585,POINT (379600.0837420125 293365.0214283018),150.0,26440101,26440,대저1동,92.0
176850201,대저양수장,128.970102321403,35.220537538478,POINT (379375.0991500559 293340.8571040488),150.0,26440101,26440,대저1동,92.0
176870202,낙동중후문,128.966671063724,35.220102031412,POINT (379063.6034707888 293286.3371538233),150.0,26440101,26440,대저1동,92.0
176870203,대저상리,128.963288413083,35.219592745258,POINT (378756.6927399941 293223.72857098584),150.0,26440101,26440,대저1동,92.0
176870201,우편집중국,128.959523581605,35.219248678076,POINT (378414.6143880829 293178.7775910383),150.0,26440101,26440,대저1동,92.0
176880302,중리1구꽃동네,128.955567267256,35.218555395428,POINT (378055.8595751043 293094.74512830505),150.0,26440101,26440,대저1동,92.0
176880301,부산교도소,128.95173619853,35.21625428661,POINT (377712.01032074745 292832.5367840459),150.0,26440101,26440,대저1동,92.0
176880303,평강,128.949548663109,35.214453714993,POINT (377516.72392777796 292628.821659449),150.0,26440101,26440,대저1동,92.0
191270301,평강농협,128.947172047066,35.213391797423,POINT (377302.6023957618 292506.73915607884),150.0,26440101,26440,대저1동,92.0
192100402,평강대리,128.943178196134,35.209862014701,POINT (376946.55178018415 292107.93035294046),150.0,26440101,26440,대저1동,92.0
192100401,평강대리1구,128.942835546625,35.20827279818,POINT (376918.7949972603 291930.9710128971),150.0,26440101,26440,대저1동,92.0
211800302,평강사리마을입구,128.942506467489,35.205687735355,POINT (376894.4335433905 291643.5310194173),150.0,26440101,26440,대저1동,92.0
211800301,공항상회,128.941082552601,35.202512616371,POINT (376771.63173768006 291288.6664180525),150.0,26440101,26440,대저1동,92.0
192060301,조만포,128.88905820762,35.162434454053,POINT (372117.77478672634 286750.0855662277),165.0,26440116,26440,범방동,404.0
192500203,사구,128.885631895182,35.158801717456,POINT (371813.19731575705 286341.0578106383),165.0,26440116,26440,범방동,404.0
192500202,범방주유소,128.884685330502,35.156328147154,POINT (371732.1393997603 286064.94601881475),165.0,26440116,26440,범방동,404.0
191470201,렛츠런파크입구,128.881062850128,35.15205853653,POINT (371410.9784835812 285584.92519807915),165.0,26440116,26440,범방동,404.0
191490205,생곡입구,128.880009988715,35.138024475765,POINT (371344.45021944784 284025.84216859227),161.0,26440112,26440,생곡동,390.0
191940106,생곡삼거리,128.885795841562,35.136694152288,POINT (371874.63591410225 283888.20348868635),161.0,26440112,26440,생곡동,390.0
191940103,가리세입구,128.890490995266,35.136128856122,POINT (372303.80458843213 283833.5962251061),161.0,26440112,26440,생곡동,390.0
191940109,장락,128.893772325665,35.135120801351,POINT (372605.03836834664 283727.42561703833),161.0,26440112,26440,생곡동,390.0
191940108,성산,128.89646194467,35.124222910051,POINT (372873.2508514653 282522.8244798962),160.0,26440111,26440,녹산동,88.0
191840101,노적봉능엄사 입구,128.896605708623,35.120813086411,POINT (372893.56582159956 282144.7080844748),160.0,26440111,26440,녹산동,88.0
191350101,순아3구,128.90314241328,35.118828899628,POINT (373493.7317099194 281935.90847570647),153.0,26440104,26440,명지동,91.0
210430102,강서경찰서,128.906643936306,35.117827704882,POINT (373815.10423726833 281830.9203445254),153.0,26440104,26440,명지동,91.0
176770102,사취등,128.915762521435,35.115500947562,POINT (374651.45369084226 281588.6935689043),153.0,26440104,26440,명지동,91.0
191360302,사취등,128.915149633026,35.115956047535,POINT (374594.6009691841 281638.1181810808),153.0,26440104,26440,명지동,91.0
176770302,강서경찰서,128.906807145805,35.118158043057,POINT (373829.2827308264 281867.860863344),153.0,26440104,26440,명지동,91.0
210440201,순아3구,128.903738026533,35.119009978257,POINT (373547.6514376618 281957.0398258255),153.0,26440104,26440,명지동,91.0
191350201,노적봉능엄사 입구,128.896835370206,35.121037338232,POINT (372914.0301443506 282169.990771061),160.0,26440111,26440,녹산동,88.0
188900107,성산삼거리,128.894857900352,35.122419478077,POINT (372730.82400459074 282319.9245922073),160.0,26440111,26440,녹산동,88.0
188900108,성산,128.8966403012,35.124093474725,POINT (372889.784728396 282508.77166052593),160.0,26440111,26440,녹산동,88.0
188900109,장락,128.894256312237,35.135394793937,POINT (372648.5773768567 283758.66846821347),161.0,26440112,26440,생곡동,390.0
188900103,가리세입구,128.890720054208,35.136495557976,POINT (372323.91106604534 283874.68345712934),161.0,26440112,26440,생곡동,390.0
191940201,생곡삼거리,128.885126315164,35.136630552819,POINT (371813.7403287769 283879.9899994487),161.0,26440112,26440,생곡동,390.0
211750102,렛츠런파크입구,128.881693538588,35.152104336039,POINT (371468.3605673398 285591.0943246533),165.0,26440116,26440,범방동,404.0
208180102,범방주유소,128.884883259584,35.155678863512,POINT (371751.54211338627 285993.24080226757),165.0,26440116,26440,범방동,404.0
192500101,사구,128.886080185027,35.158621011324,POINT (371854.42940707866 286321.78052433796),165.0,26440116,26440,범방동,404.0
192710101,지사휴먼시아아파트,128.834189448845,35.150563482426,POINT (367142.2180151575 285339.26086507103),163.0,26440114,26440,지사동,83.0
192640101,명동,128.84469493737,35.144492431642,POINT (368112.1429993344 284683.3025935286),163.0,26440114,26440,지사동,83.0
209900101,마음,128.864687084651,35.134438311017,POINT (369955.20555013325 283601.63153905916),161.0,26440112,26440,생곡동,390.0
209900102,중곡,128.871009565605,35.137827369423,POINT (370524.46178141073 283988.5088005),161.0,26440112,26440,생곡동,390.0
191490102,녹산주민문화회관,128.876343812605,35.144695535525,POINT (370996.31508122396 284759.7786021589),165.0,26440116,26440,범방동,404.0
192500102,조만포,128.889328937986,35.16213664846,POINT (372143.07265129325 286717.50848507683),165.0,26440116,26440,범방동,404.0
191530101,해포,128.899141088637,35.170257797073,POINT (373019.99135793856 287635.69601582736),157.0,26440108,26440,봉림동,85.0
191520401,통전,128.901333644334,35.179360612926,POINT (373200.4508084174 288649.603229349),157.0,26440108,26440,봉림동,85.0
191510303,죽림삼거리,128.903591102483,35.192598919083,POINT (373377.98403263197 290122.52417374094),154.0,26440105,26440,죽림동,82.0
191510301,가락농협,128.903091561911,35.194468536154,POINT (373328.5075313132 290329.1144287528),154.0,26440105,26440,죽림동,82.0
191510302,가락동행정복지센터,128.901706245048,35.196047207651,POINT (373198.9684741056 290501.87575896515),154.0,26440105,26440,죽림동,82.0
191680103,용등,128.902462364103,35.201487248203,POINT (373256.28314577206 291106.84769516205),154.0,26440105,26440,죽림동,82.0
191680102,식만,128.910465487784,35.210302652935,POINT (373966.40338312247 292099.0376781962),155.0,26440106,26440,식만동,95.0
191680101,시만,128.91418326646,35.214622894981,POINT (374295.747185209 292584.95318362146),155.0,26440106,26440,식만동,95.0
205140101,중사도,128.918494466966,35.217373392307,POINT (374682.45706256793 292897.73847478017),,,,,
205150101,분도,128.922491932083,35.219292836827,POINT (375042.3566815724 293117.77002676984),,,,,
191660203,대저역,128.960478631718,35.212904510905,POINT (378515.47941221995 292476.5041543487),150.0,26440101,26440,대저1동,92.0
191660204,강서체육공원역,128.969735503375,35.211948441303,POINT (379360.5990042363 292387.0908826761),150.0,26440101,26440,대저1동,92.0
192080701,강서구청역,128.98042275977,35.210875152711,POINT (380336.26667349786 292287.3447675781),150.0,26440101,26440,대저1동,92.0
205160201,분도,128.922690557376,35.219504454139,POINT (375059.98913171596 293141.60243657324),,,,,
205150201,중사도,128.917591478767,35.217388013693,POINT (374600.1966280873 292897.77291024994),155.0,26440106,26440,식만동,95.0
192170201,시만,128.914086983704,35.214745245667,POINT (374286.71742894873 292598.36090355733),155.0,26440106,26440,식만동,95.0
192170202,식만,128.91036622003,35.210352839445,POINT (373957.2558598039 292104.4327716229),155.0,26440106,26440,식만동,95.0
192170203,용등,128.902617824228,35.201707390491,POINT (373269.9747969713 291131.5469086785),154.0,26440105,26440,죽림동,82.0
191680202,가락파출소,128.90232937723,35.195127803968,POINT (373257.6807095369 290400.9406737686),154.0,26440105,26440,죽림동,82.0
191680201,가락농협,128.902893136875,35.194368627816,POINT (373310.6455484547 290317.681996147),154.0,26440105,26440,죽림동,82.0
191680203,죽림삼거리,128.90338986677,35.192342557126,POINT (373360.198161778 290093.7259076327),154.0,26440105,26440,죽림동,82.0
215320101,통전,128.900825209895,35.179816609828,POINT (373153.1621144246 288699.3169078969),157.0,26440108,26440,봉림동,85.0
191520101,해포,128.900133455229,35.1720875099,POINT (373106.53154032986 287840.45645786606),157.0,26440108,26440,봉림동,85.0
191480202,세산입구,128.877553326106,35.148088197363,POINT (371099.4504866243 285138.3198763932),164.0,26440115,26440,미음동,403.0
191490301,세산사거리,128.873266646312,35.140809892783,POINT (370723.96777397173 284323.3299025835),161.0,26440112,26440,생곡동,390.0
191880301,마음,128.86491618384,35.135072776923,POINT (369974.7698547989 283672.4251147513),161.0,26440112,26440,생곡동,390.0
192690201,지사휴먼시아아파트,128.834834835988,35.150817842775,POINT (367200.51579325437 285368.5699885719),163.0,26440114,26440,지사동,83.0
214490101,신호윌아파트105동,128.87766952988,35.087751105927,POINT (371236.3057855681 278443.3319735763),166.0,26440117,26440,신호동,102.0
189230302,르노자동차정문,128.876786424356,35.089165729061,POINT (371152.8033324712 278598.7846474433),166.0,26440117,26440,신호동,102.0
189230303,신호하수처리장,128.872559678657,35.08915826872,POINT (370767.31549367163 278590.7034153629),166.0,26440117,26440,신호동,102.0
189460102,삼성자동차출고사무소,128.865951504825,35.098493888403,POINT (370145.21033820335 279615.29889771715),158.0,26440109,26440,송정동,754.0
189460103,화전마을입구,128.866276230759,35.099851504878,POINT (370172.00133611 279766.49818593834),159.0,26440110,26440,화전동,89.0
189460101,사암입바위,128.868545967236,35.101350585685,POINT (370375.86651138857 279936.7205030651),159.0,26440110,26440,화전동,89.0
214960201,산양마을입구,128.873066075145,35.111669630175,POINT (370766.5294702314 281089.49222916923),160.0,26440111,26440,녹산동,88.0
209550102,녹산농협,128.877628011522,35.112304621068,POINT (371181.16115218843 281167.78635990835),160.0,26440111,26440,녹산동,88.0
191340105,본녹산녹명초등학교,128.885696533774,35.113571371158,POINT (371914.1874717665 281322.25085659703),160.0,26440111,26440,녹산동,88.0
191340107,녹산중학교,128.889429132433,35.117049503947,POINT (372247.1974169467 281714.64731802046),160.0,26440111,26440,녹산동,88.0
191340108,성산,128.893918372768,35.121401650229,POINT (372647.31685415574 282205.3529254882),160.0,26440111,26440,녹산동,88.0
188900308,성산,128.893817929272,35.121794944001,POINT (372637.32922054024 282248.81995792664),160.0,26440111,26440,녹산동,88.0
188900307,녹산중학교,128.889629840685,35.117704618378,POINT (372264.1173201531 281787.6882635126),160.0,26440111,26440,녹산동,88.0
188900305,본녹산녹명초등학교,128.885709374367,35.114074819397,POINT (371914.30031096726 281378.1372354354),160.0,26440111,26440,녹산동,88.0
209550301,녹산농협,128.877218943792,35.11265885827,POINT (371143.12135395885 281206.3903385988),160.0,26440111,26440,녹산동,88.0
191320501,산양마을입구,128.872729097036,35.111825842959,POINT (370735.47761826764 281106.2481484235),160.0,26440111,26440,녹산동,88.0
191550301,사암입바위,128.868171761345,35.101499953605,POINT (370341.4310547571 279952.65465363045),159.0,26440110,26440,화전동,89.0
191550303,화전마을입구,128.865605307257,35.099280523665,POINT (370112.0040063134 279701.9945477177),159.0,26440110,26440,화전동,89.0
209460103,신호하수처리장,128.87250569751,35.088817167316,POINT (370763.10343259753 278552.7614326488),166.0,26440117,26440,신호동,102.0
209460104,르노자동차정문,128.876635010021,35.088810022942,POINT (371139.73689395445 278559.0544664082),166.0,26440117,26440,신호동,102.0
189230401,신호윌아파트105동,128.877286767324,35.08825769445,POINT (371200.3359220861 278498.88650797936),166.0,26440117,26440,신호동,102.0
190580102,해광테크,128.827483493099,35.094592545023,POINT (366645.06806333514 279117.3632830156),158.0,26440109,26440,송정동,754.0
190510102,국제휠타,128.830081181083,35.096767863971,POINT (366877.54003385536 279363.08919082064),158.0,26440109,26440,송정동,754.0
190480202,태웅스틸,128.833206876545,35.097829839251,POINT (367160.42394155706 279486.1690237047),158.0,26440109,26440,송정동,754.0
190430201,송정방근마을,128.842049588869,35.099449790675,POINT (367963.5147019362 279680.79823362664),158.0,26440109,26440,송정동,754.0
190360202,농심,128.843148169118,35.097839717842,POINT (368067.0040068688 279503.99453836645),158.0,26440109,26440,송정동,754.0
190340202,두산정비,128.8454364359,35.09785160564,POINT (368275.65923795954 279509.1771881607),158.0,26440109,26440,송정동,754.0
190350202,동아밸브,128.849606716659,35.097850589821,POINT (368655.9724142008 279516.1179993828),158.0,26440109,26440,송정동,754.0
190350203,삼창기전,128.852052389162,35.09785270215,POINT (368879.00267113437 279520.4963633411),158.0,26440109,26440,송정동,754.0
189070202,삼성전기후문,128.855882451866,35.097854902136,POINT (369228.28325960366 279527.24119500874),158.0,26440109,26440,송정동,754.0
189980201,효성스틸,128.858703066259,35.097859040313,POINT (369485.5026708001 279532.4963654113),158.0,26440109,26440,송정동,754.0
190000101,대한제강,128.861357652832,35.097868368096,POINT (369727.5703977402 279538.0517445626),158.0,26440109,26440,송정동,754.0
191550302,삼성자동차출고사무소,128.865273461612,35.098131634735,POINT (370084.12877012586 279573.94425891025),158.0,26440109,26440,송정동,754.0
189460401,대한제강,128.861277213185,35.098120113549,POINT (369719.71268965723 279565.84894596896),158.0,26440109,26440,송정동,754.0
189990401,효성스틸,128.858731125588,35.098128972069,POINT (369487.502670925 279562.49636530585),158.0,26440109,26440,송정동,754.0
189980302,삼성전기후문,128.85564387374,35.098110328653,POINT (369205.997981592 279555.1785679064),158.0,26440109,26440,송정동,754.0
189070403,삼창기전,128.851998010195,35.098114883388,POINT (368873.50267130113 279549.49636314216),158.0,26440109,26440,송정동,754.0
189070402,동아밸브,128.849594420191,35.098103861459,POINT (368654.32921440946 279544.2007360855),158.0,26440109,26440,송정동,754.0
190350402,두산정비,128.845166742032,35.098082401816,POINT (368250.58999530424 279534.33119346143),158.0,26440109,26440,송정동,754.0
190340402,농심,128.843000369608,35.098094320407,POINT (368053.0026715883 279531.99636047863),158.0,26440109,26440,송정동,754.0
190420401,송정방근마을,128.842038834407,35.099665648852,POINT (367962.09103108034 279704.7321493744),158.0,26440109,26440,송정동,754.0
190020301,화물터미널,128.838697550311,35.098078618344,POINT (367660.638489344 279523.00261817867),158.0,26440109,26440,송정동,754.0
190490302,태웅스틸,128.833247504121,35.098082726842,POINT (367163.61257203016 279514.2980636366),158.0,26440109,26440,송정동,754.0
190480402,국제휠타,128.830055131683,35.097091840511,POINT (366874.5040072494 279398.99453264585),158.0,26440109,26440,송정동,754.0
